business_id,name,schools,open,category,subcategory,is_vegetarian,review_count,stars,neighborhoods,url,photo_url,city,state,latitude,longitude,is_popular
WGSy8QlY1vn5lpCNJTOLxA,Ann's Kitchen,University of California at Berkeley,yes,Breakfast,American,no,234,3.5,Telegraph Ave,http://www.yelp.com/biz/anns-kitchen-berkeley,http://s3-media3.ak.yelpcdn.com/bphoto/FhwqCqHzRMDbZcetW1Rxvg/ms.jpg,Berkeley,CA,37.8651779,-122.2586396,0
Wh1skEI83tXwN1uHkvWJ1Q,Rhode Island Reds Cafe,University of Maryland - College Park,no,Restaurant,American,yes,20,3.5,University of Maryland - College Park,http://www.yelp.com/biz/rhode-island-reds-cafe-hyattsville,http://s3-media4.ak.yelpcdn.com/bphoto/DfptssBJxeP6SYrVP0lk6w/ms.jpg,Hyattsville,MD,38.9466337,-76.9456577,1
WhcokCT4no2NBxHoXKVmmw,King To Go,Brown University,no,Restaurant,Chinese,no,2,2.5,Brown University,http://www.yelp.com/biz/king-to-go-providence,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Providence,RI,41.820402,-71.391665,0
wHl_QyKjm8zHUoBvXjx9Dg,Taco Bell,University of Texas - Austin,yes,Diners,Mexican,no,3,1.5,University of Texas,http://www.yelp.com/biz/taco-bell-austin-12,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Austin,TX,30.293521,-97.742231,0
whMZfr4e4PURQ_zafb1sjg,Lee's Sandwich Shop,Massachusetts Institute of Technology,no,Delis,American,no,5,3.5,Harvard Square,http://www.yelp.com/biz/lees-sandwich-shop-cambridge,http://s3-media4.ak.yelpcdn.com/bphoto/qfbZiWztRzLVIMsRqD5jlA/ms.jpg,Cambridge,MA,42.374284,-71.121246,1
wichves_bYZotg9N-m_wcw,Subway,University of Pennsylvania,yes,Restaurant,American,no,2,1,Powelton Village,http://www.yelp.com/biz/subway-philadelphia-23,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,39.95915,-75.190296,0
wIhtFlx1DdDvYH0fjUAtkg,T C Garden Restaurant,University of California at Berkeley,yes,Restaurant,Chinese,no,71,3,UC Campus Area,http://www.yelp.com/biz/t-c-garden-restaurant-berkeley,http://s3-media4.ak.yelpcdn.com/bphoto/v_vEw_Kb7EufdDP1nJ7Npg/ms.jpg,Berkeley,CA,37.8752015,-122.2597581,0
WJKA3MTOMEFcPCSMaytLVw,China Golden Restaurant,University of Maryland - College Park,yes,Restaurant,Chinese,no,3,2.5,University of Maryland - College Park,http://www.yelp.com/biz/china-golden-restaurant-hyattsville,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Hyattsville,MD,39.004818,-76.9697482,1
WjkjrsOzMAQ2wgY9tVyS0Q,Qdoba Mexican Grill,Carnegie Mellon University,yes,Restaurant,Mexican,no,12,3.5,Oakland,http://www.yelp.com/biz/qdoba-mexican-grill-pittsburgh,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Pittsburgh,PA,40.4413066,-79.957174,0
WjX0kSRilSfzGbkQ7D21VA,McDonalds,Rice University,yes,Restaurant,American,no,2,2.5,Medical Center,http://www.yelp.com/biz/mcdonalds-houston-26,http://s3-media2.ak.yelpcdn.com/bphoto/0H2aJkTfUCGIFs0R2-FcMg/ms.jpg,Houston,TX,29.7112105,-95.3937085,0
wjzCw6rBDwnfZVKkM02jXQ,Pad Thai Express,Carnegie Mellon University,yes,Restaurant,Thai,no,3,3.5,Oakland,http://www.yelp.com/biz/pad-thai-express-pittsburgh-2,http://s3-media2.ak.yelpcdn.com/bphoto/zRkT_DnE3jtcQkwIgOBf_g/ms.jpg,Pittsburgh,PA,40.4444577,-79.9548748,0
wk0kLlvG88NdnoJI_MtZXg,West Burton Coffee and Tea,University of California - Los Angeles,no,Cafes,Beverages,no,3,4.5,Westwood,http://www.yelp.com/biz/west-burton-coffee-and-tea-los-angeles,http://s3-media2.ak.yelpcdn.com/bphoto/s53C-BmwACtR26SrEQykZQ/ms.jpg,Los Angeles,CA,34.0602329,-118.444205,1
wk8EiiHeB3TFx0YCOOityA,Zeppoli's,Virginia Tech,yes,Restaurant,Italian,no,20,3,Virginia Tech,http://www.yelp.com/biz/zeppolis-blacksburg,http://s3-media1.ak.yelpcdn.com/bphoto/Nk7G3zRlz0320BRAfN81rg/ms.jpg,Blacksburg,VA,37.2338856,-80.4329852,0
wKfyiP-eNWLSXF6CjWbI_A,McDonald's,Columbia University,yes,Diners,American,no,6,1.5,Harlem,http://www.yelp.com/biz/mcdonalds-manhattan-4,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Manhattan,NY,40.8109355,-73.9530618,0
wKiTxc-b6VGXReW_M8ylMA,Jersey Mike's Subs,California Institute of Technology,yes,Delis,American,no,67,4,Pasadena,http://www.yelp.com/biz/jersey-mikes-subs-pasadena,http://s3-media4.ak.yelpcdn.com/bphoto/zE8yEEin1Ev9lTwbCkIq-w/ms.jpg,Pasadena,CA,34.1436917,-118.1322446,0
WKli3TnU2KS01-A0sVAqFQ,Starbucks,Massachusetts Institute of Technology,yes,Cafes,Beverages,no,28,3,Harvard Square,http://www.yelp.com/biz/starbucks-cambridge-22,http://s3-media4.ak.yelpcdn.com/bphoto/XJPkS2pMI3YC8HSNedQ2xg/ms.jpg,Cambridge,MA,42.3744564,-71.1202167,0
wkQBZsAvrlzheRtunKXfEQ,Baja Fresh,California Institute of Technology,yes,Diners,Mexican,no,9,3,Pasadena,http://www.yelp.com/biz/baja-fresh-pasadena,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Pasadena,CA,34.1408333,-118.1317422,1
Wkty4RAOomtGMBo9ybxg9w,Gourmet Ice Cream & Yogurt Shops At Penn,University of Pennsylvania,yes,Patisserie,Dessert,no,2,3.5,University City,http://www.yelp.com/biz/gourmet-ice-cream-and-yogurt-shops-at-penn-philadelphia,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,39.9529537,-75.1930765,1
WlbLLPH9vf6O1ZGpD9wr6g,Dunkin' Donuts,Princeton University,yes,Diners,American,no,2,2,Princeton University,http://www.yelp.com/biz/dunkin-donuts-plainsboro,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Plainsboro,NJ,40.3373069,-74.592198,0
wlbTsPLxHom0lYdROsngsA,Celestino,California Institute of Technology,yes,Restaurant,Italian,no,235,3.5,Pasadena,http://www.yelp.com/biz/celestino-pasadena,http://s3-media4.ak.yelpcdn.com/bphoto/OcCsGqh4oO63UvO61sWzXw/ms.jpg,Pasadena,CA,34.143272,-118.133076,0
WLixYfXWO1Q0b_L4PsQ-5w,Lombardozzi Restaurant,Carnegie Mellon University,yes,Restaurant,Italian,no,11,3.5,Bloomfield,http://www.yelp.com/biz/lombardozzi-restaurant-pittsburgh,http://s3-media3.ak.yelpcdn.com/bphoto/jf-_eP8NlTPeWs0WoU6RFw/ms.jpg,Pittsburgh,PA,40.4605909,-79.9473086,1
wLQwVpFliw1JQbOssF6pQw,Great Wraps,University of Michigan - Ann Arbor,no,Delis,American,no,9,2,Downtown Ann Arbor,http://www.yelp.com/biz/great-wraps-ann-arbor,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Ann Arbor,MI,42.279176,-83.7408193,0
wM7-EQnNMZoWG3lRYudWbw,Geppetto's Pizzeria,Cornell University,no,Restaurant,Italian,no,2,4,Cornell University,http://www.yelp.com/biz/geppettos-pizzeria-ithaca,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Ithaca,NY,42.439585,-76.504238,0
wM7GmdP3qwoWVXUWeX1N5A,Villa Pizza,Purdue University,yes,Diners,American,no,2,3.5,Purdue University,http://www.yelp.com/biz/villa-pizza-west-lafayette,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,West Lafayette,IN,40.4258686,-86.9080655,0
WmEsbfEJn5WZ0D8dViYT8w,Woodlands Indian Restaurant,University of Maryland - College Park,yes,Restaurant,Indian,yes,105,4.5,University of Maryland - College Park,http://www.yelp.com/biz/woodlands-indian-restaurant-langley-park,http://s3-media4.ak.yelpcdn.com/bphoto/b7stYOgLctTdFNivT3FEWQ/ms.jpg,Langley Park,MD,38.9918159,-76.9872921,1
wMKJxxh_agN85A54BdX79Q,Papa's Corner Restaurant & Pizzeria,Rensselaer Polytechnic Institute,yes,Restaurant,Italian,no,4,4,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/papas-corner-restaurant-and-pizzeria-watervliet,http://s3-media3.ak.yelpcdn.com/bphoto/mVz9zSFnForb8OmENZj8lg/ms.jpg,Watervliet,NY,42.7226176,-73.701162,1
WmmJKcSIwPrXb_fWKoXggQ,The Oaks Restaurant,Rice University,yes,Restaurant,American,no,2,5,Medical Center,http://www.yelp.com/biz/the-oaks-restaurant-houston,http://s3-media4.ak.yelpcdn.com/bphoto/1PbwvVkMp4FOCHi6jxvjyg/ms.jpg,Houston,TX,29.705739,-95.395715,1
wMV2606Zx7c8jRMZlP8-Sg,On A Lark Cupcake Shoppe,California Polytechnic State University,yes,Patisserie,Bakeries,no,4,3.5,California Polytechnic State University,http://www.yelp.com/biz/on-a-lark-cupcake-shoppe-san-luis-obispo,http://s3-media2.ak.yelpcdn.com/bphoto/Z6XuAnE6vTOhekGUdUb5Vw/ms.jpg,San Luis Obispo,CA,35.2802392,-120.6624701,0
wMXggu190ZT0smWMicTG-g,Everyman,Brown University,no,Restaurant,American,no,18,3,DownCity,http://www.yelp.com/biz/everyman-providence,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Providence,RI,41.8239891,-71.4128343,0
wmyYne2wIN1zUBAWr4iI6w,Bonnie Jean's,University of Illinois - Urbana-Champaign,no,Restaurant,Italian,no,2,2.5,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/bonnie-jeans-champaign,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Champaign,IL,40.107661,-88.233757,1
WNjgfcndwa3h4bc4hc-Y4Q,Cafe Francaise,Brown University,yes,Pattisserie,Bakeries,no,2,4,Downtown,http://www.yelp.com/biz/cafe-francaise-providence,http://s3-media1.ak.yelpcdn.com/bphoto/a4bfIF_2g2Hvq5aIFk8O_A/ms.jpg,Providence,RI,41.829243,-71.413282,1
WNjidmdRadrFFdNmBq9Osw,Cafe la France,Brown University,yes,Cafes,American,no,4,3,DownCity,http://www.yelp.com/biz/cafe-la-france-providence-4,http://s3-media4.ak.yelpcdn.com/bphoto/1Cb_qdGHMlc0bFHbLZkTRQ/ms.jpg,Providence,RI,41.8237161,-71.4099892,0
wNTMfBrsvVHleI8cxO1TKw,Pat Brown's Grill,University of California at Berkeley,yes,Delis,American,no,13,3,UC Campus Area,http://www.yelp.com/biz/pat-browns-grill-berkeley,http://s3-media4.ak.yelpcdn.com/bphoto/PLLKkSj0Hck6dDfOfnRBpw/ms.jpg,Berkeley,CA,37.87331416,-122.2648957,0
WNxNyYPdVVy9e8RvIo2Zqg,Bello Mundo Cafe,California Polytechnic State University,yes,Cafes,Beverages,no,28,5,California Polytechnic State University,http://www.yelp.com/biz/bello-mundo-cafe-san-luis-obispo-2,http://s3-media3.ak.yelpcdn.com/bphoto/VmXWLqCvMpb4iWkxPT3ZjA/ms.jpg,San Luis Obispo,CA,35.2816556,-120.661801,1
wO3UCDQg_a2QWM1e-VeOYA,EVOS,Georgia Institute of Technology,no,Diners,American,no,65,3,Midtown,http://www.yelp.com/biz/evos-atlanta-4,http://s3-media1.ak.yelpcdn.com/bphoto/d3a7D8F_VqnFN5pi5RVMpw/ms.jpg,Atlanta,GA,33.7779715,-84.3843393,0
WOAUHpYxc4Ga9AuFqAqxrQ,Taco Shack,University of Texas - Austin,yes,Restaurant,Mexican,no,21,3,University of Texas,http://www.yelp.com/biz/taco-shack-austin-3,http://s3-media2.ak.yelpcdn.com/bphoto/_dgc6GZV0H6B2-gnuB2nWQ/ms.jpg,Austin,TX,30.2951566,-97.7425839,1
wOdELyCiFCkf1AKkDvpnxg,94th Aero Squadron,University of Maryland - College Park,no,Restaurant,American,no,11,4,University of Maryland - College Park,http://www.yelp.com/biz/94th-aero-squadron-college-park-2,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,College Park,MD,38.9761857,-76.9213346,1
woIUgTj34FOmCZ6BXiT05g,McDonald's,University of Texas - Austin,yes,Diners,American,no,7,3,University of Texas,http://www.yelp.com/biz/mcdonalds-austin-12,http://s3-media1.ak.yelpcdn.com/bphoto/rJo6jYOxfHaR5PTjwfbgVQ/ms.jpg,Austin,TX,30.282218,-97.742937,1
WoLPc82ME2S9jcFQdm7ErA,The Connection,Cornell University,yes,Restaurant,Italian,no,12,3,Cornell University,http://www.yelp.com/biz/the-connection-ithaca,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Ithaca,NY,42.441984,-76.490042,0
wooEclt2BfKBd16uqgrYeA,Kirk's Steakburgers,Stanford University,yes,Delis,American,no,124,3,Stanford University,http://www.yelp.com/biz/kirks-steakburgers-palo-alto-2,http://s3-media2.ak.yelpcdn.com/bphoto/zg1TrpUVJ5xnqgaqi7HZhQ/ms.jpg,Palo Alto,CA,37.43864514,-122.1594501,1
Wp3HCVY6OWzY4nOvSted4A,Taqueria Tres Amigos,University of North Carolina - Chapel Hill,yes,Restaurant,Mexican,no,18,3.5,University of North Carolina - Chapel Hill,http://www.yelp.com/biz/taqueria-tres-amigos-carrboro-2,http://s3-media3.ak.yelpcdn.com/bphoto/yz5BVje635SdvwYjNv_FlA/ms.jpg,Carrboro,NC,35.910054,-79.0743098,1
wpDGcvtWxbz5pb7nB3_SAg,Round Table Pizza,Harvey Mudd College,yes,Restaurant,Italian,no,5,3.5,Harvey Mudd College,http://www.yelp.com/biz/round-table-pizza-claremont-2,http://s3-media2.ak.yelpcdn.com/bphoto/zQM6zRZNDrYDUge7wka6BA/ms.jpg,Claremont,CA,34.1216258,-117.7050099,0
wpny6VCTEwyqPk90yrZqpg,Wing Zone Downtown,Georgia Institute of Technology,yes,Restaurant,American,no,2,2,Georgia Institute of Technology,http://www.yelp.com/biz/wing-zone-downtown-atlanta,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Atlanta,GA,33.7722346,-84.4017127,1
wPzmNx-HVppGCx48NiqsxA,Layaleena,Massachusetts Institute of Technology,yes,Restaurant,MiddleEastern,no,2,4.5,Massachusetts Institute of Technology,http://www.yelp.com/biz/layaleena-cambridge,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Cambridge,MA,42.3544499,-71.1014488,1
Wq84zy8_rw1IkAqPcPqJ9g,Das Cafe,University of Illinois - Urbana-Champaign,no,Breakfast,German,no,26,4,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/das-cafe-urbana,http://s3-media4.ak.yelpcdn.com/bphoto/ZgCFcFhl8-zHUthaIneP6A/ms.jpg,Urbana,IL,40.112438,-88.2082591,1
WqAtgHTxgS-B8J6iHc4eeA,Blondie's Pizza,University of California at Berkeley,yes,Restaurant,Italian,no,358,3.5,Telegraph Ave,http://www.yelp.com/biz/blondies-pizza-berkeley,http://s3-media2.ak.yelpcdn.com/bphoto/iWd8lAs3zRv3KsaOukJT6w/ms.jpg,Berkeley,CA,37.8680339,-122.2591966,0
WQkrz00jNyQsaJadxL0h7Q,Kelly's Restaurant,University of Massachusetts - Amherst,yes,Diners,American,no,4,4.5,University of Massachusetts - Amherst,http://www.yelp.com/biz/kellys-restaurant-amherst,http://s3-media3.ak.yelpcdn.com/bphoto/x3cQnBCFamIu16Lt5BPl1w/ms.jpg,Amherst,MA,42.3731821,-72.5035168,1
WQTdQutYp6kdW4ZUT8cMkQ,Ignatius Cafe,University of Southern California,yes,Cafe,Beverages,no,7,5,South Los Angeles,http://www.yelp.com/biz/ignatius-cafe-los-angeles,http://s3-media2.ak.yelpcdn.com/bphoto/IikQcQHbX6EJM2T50Z1Pnw/ms.jpg,Los Angeles,CA,34.03191,-118.29314,1
Wr1zxhdfq63b9LY9n7RhYg,Zigo,Massachusetts Institute of Technology,no,Delis,American,no,7,3,Kendall Square/MIT,http://www.yelp.com/biz/zigo-cambridge-3,http://s3-media3.ak.yelpcdn.com/bphoto/CNKj2-w4IHOI_kdazH1y9Q/ms.jpg,Cambridge,MA,42.3662019,-71.086068,1
wreg3p23olFakH5ipm6Dlw,G Brothers,California Polytechnic State University,yes,Restaurant,Barbeque,no,60,4,California Polytechnic State University,http://www.yelp.com/biz/g-brothers-san-luis-obispo,http://s3-media1.ak.yelpcdn.com/bphoto/B96IOtRte0JJGdAr6aTHzQ/ms.jpg,San Luis Obispo,CA,35.2939355,-120.6695245,0
wrfUiehuuGwBB8n8wGTM1w,Taste of Mexico,Princeton University,yes,Restaurant,Mexican,no,16,3.5,Princeton University,http://www.yelp.com/biz/taste-of-mexico-princeton-2,http://s3-media2.ak.yelpcdn.com/bphoto/XgxqBzYXofAiV6amM2rXGg/ms.jpg,Princeton,NJ,40.350949,-74.6559826,0
wrYG-uz5gXTcZbvArSIS3g,Ahmo's Gyros & Deli,University of Michigan - Ann Arbor,yes,Delis,MiddleEastern,no,16,3,Kerrytown Ann Arbor,http://www.yelp.com/biz/ahmos-gyros-and-deli-ann-arbor,http://s3-media4.ak.yelpcdn.com/bphoto/Rop5ka-aQIgH4ZWVX3LExg/ms.jpg,Ann Arbor,MI,42.2814593,-83.7440182,1
Ws5jW7K4OgADEly5cCmsXg,Gugliani's Rice Village,Rice University,yes,Restaurant,Italian,no,19,3,West University,http://www.yelp.com/biz/guglianis-rice-village-houston,http://s3-media4.ak.yelpcdn.com/bphoto/ghxjJc2Lr3hJDBluWh_plg/ms.jpg,Houston,TX,29.716902,-95.415488,0
wS8QRDombD6qsUERq1-etA,Pho 75,University of Maryland - College Park,yes,Restaurant,Vietnamese,no,26,3.5,University of Maryland - College Park,http://www.yelp.com/biz/pho-75-hyattsville,http://s3-media3.ak.yelpcdn.com/bphoto/NsxyuAwXvkIDYTJOFvkhoA/ms.jpg,Hyattsville,MD,38.9853208,-76.9816531,1
WsnrBFTAYz3oAD6LS3CWkg,Mulligan's Grill and Pub,University of Maryland - College Park,yes,Restaurant,American,no,3,3,University of Maryland - College Park,http://www.yelp.com/biz/mulligans-grill-and-pub-college-park,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,College Park,MD,38.9925259,-76.9514377,1
WSTdK7y1ZDw9JU3NUpFj7g,Manhattan Roast & Grill,University of California at Berkeley,yes,Delis,American,no,49,3.5,Telegraph Ave,http://www.yelp.com/biz/manhattan-roast-and-grill-berkeley,http://s3-media1.ak.yelpcdn.com/bphoto/B5btm0moZHRjYH64RqitJg/ms.jpg,Berkeley,CA,37.8677609,-122.2582175,0
wsuzuLD3KV7L8oMinLCI0A,Merry-Ann's Diner,University of Illinois - Urbana-Champaign,yes,Diners,American,no,38,3,University of Illinois - Urbana-Champaign,http://www.yelp.com/biz/merry-anns-diner-champaign,http://s3-media2.ak.yelpcdn.com/bphoto/xaWD3JQYrFbbhXQgBHnUvg/ms.jpg,Champaign,IL,40.0983645,-88.2442306,0
WSz858vysyiAWFRkDw82Iw,The Burke Museum Cafe,University of Washington,yes,Cafe,Beverages,no,5,3.5,University District,http://www.yelp.com/biz/the-burke-museum-cafe-seattle,http://s3-media1.ak.yelpcdn.com/bphoto/nyESNOu9fdhb0Y8AjXlgvA/ms.jpg,Seattle,WA,47.6612579,-122.309724,1
wtoXdMTcfgpg3sf8KVf5Xw,Dunkin Donuts of Cohoes,Rensselaer Polytechnic Institute,yes,Patisserie,Bakeries,no,3,3.5,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/dunkin-donuts-of-cohoes-cohoes,http://s3-media3.ak.yelpcdn.com/bphoto/g_3ylaj63Oks0LDydPTIFw/ms.jpg,Cohoes,NY,42.773924,-73.6979999,1
WU26m_GsgbDe9ol-ywVsUA,China Dragon Chinese Take Out Restaurant,Rensselaer Polytechnic Institute,yes,Restaurant,Chinese,no,3,2,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/china-dragon-chinese-take-out-restaurant-watervliet,http://s3-media1.ak.yelpcdn.com/bphoto/DYLbLNEL9Ap5_d-UBC35DQ/ms.jpg,Watervliet,NY,42.7328998,-73.7012634,0
WubmhDaK703TF4WibZ8ZzQ,Panda Express,University of California - Los Angeles,yes,Diners,Chinese,no,26,2.5,Westwood,http://www.yelp.com/biz/panda-express-los-angeles-13,http://s3-media1.ak.yelpcdn.com/bphoto/mrHv3EBKV_o1P18OZzn5og/ms.jpg,Los Angeles,CA,34.070045,-118.443797,0
wuFhW1gVqMvaB-AKPQDrWw,The Pita Pit,University of Washington,no,Restaurant,Mediterranean,no,33,3,University District,http://www.yelp.com/biz/the-pita-pit-seattle,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Seattle,WA,47.6617476,-122.3132848,1
wUrnir4yQj4Lnta-jdqqxQ,Taza 21,Carnegie Mellon University,yes,Restaurant,MiddleEastern,no,29,4.5,Squirrel Hill,http://www.yelp.com/biz/taza-21-pittsburgh,http://s3-media2.ak.yelpcdn.com/bphoto/p9Xv2356Y6o3oSb3QrD7qg/ms.jpg,Pittsburgh,PA,40.4363651,-79.9229074,1
wuYH-XgijPSb036Z3r0DQg,Swirll,Rice University,yes,Patisserie,Dessert,no,61,3.5,West University,http://www.yelp.com/biz/swirll-houston,http://s3-media4.ak.yelpcdn.com/bphoto/lD5PoZHELnLXF_RLBh9Q6Q/ms.jpg,Houston,TX,29.7150435,-95.4179188,1
WvGFYEx2TsOXI4he9eau3w,Round Table Pizza,University of California - San Diego,yes,Restaurant,Italian,no,18,3,University of California - San Diego,http://www.yelp.com/biz/round-table-pizza-la-jolla,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,La Jolla,CA,32.8799656,-117.2367597,0
wVgJhDZutroaka8nw_rCaw,Po Dog Hot Dogs,University of Washington,no,Diners,American,no,68,3.5,University District,http://www.yelp.com/biz/po-dog-hot-dogs-seattle-2,http://s3-media3.ak.yelpcdn.com/bphoto/y5pUmZZ3H2bFzIc7IAN23g/ms.jpg,Seattle,WA,47.664211,-122.312755,1
wvl4-g3MGtDICRzA0UHPLA,Blue Angel,Columbia University,no,Restaurant,Thai,no,4,4.5,Harlem,http://www.yelp.com/biz/blue-angel-new-york-city,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,New York City,NY,40.8141019,-73.9597774,1
wvzMYKKidWIWgPHFXeUW1g,Angkor Restaurant Express,Brown University,no,Restaurant,Cambodian,no,5,3,DownCity,http://www.yelp.com/biz/angkor-restaurant-express-providence,http://s3-media4.ak.yelpcdn.com/bphoto/vyqToHqfWYXYcThlq7T0LQ/ms.jpg,Providence,RI,41.822984,-71.411408,0
wW07ovaE2vEEXv3cpMtGZg,Juice Club Of Pasadena,California Institute of Technology,yes,Patisserie,Dessert,no,2,5,Pasadena,http://www.yelp.com/biz/juice-club-of-pasadena-pasadena,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Pasadena,CA,34.14253,-118.132535,1
WW1OGeUifaMsDIwphitvUg,Aruffo's Italian Cuisine,Harvey Mudd College,yes,Restaurant,Italian,no,181,4,Harvey Mudd College,http://www.yelp.com/biz/aruffos-italian-cuisine-claremont,http://s3-media1.ak.yelpcdn.com/bphoto/jZfjqemfFLNFg6j6YcMpZQ/ms.jpg,Claremont,CA,34.0952549,-117.7179016,0
wW9eE3x2TsndTKqRdAMhLA,Norma's Tacos,California Institute of Technology,yes,Restaurant,Mexican,no,137,4,Pasadena,http://www.yelp.com/biz/normas-tacos-pasadena,http://s3-media4.ak.yelpcdn.com/bphoto/3j1Zhg1I7HXeaTK00Viv6g/ms.jpg,Pasadena,CA,34.1446289,-118.1243916,0
wwJu9VLrM9r6R6KNBzoNLQ,Golden Wok Restaurant,Rensselaer Polytechnic Institute,yes,Restaurant,Chinese,no,4,2.5,Rensselaer Polytechnic Institute,http://www.yelp.com/biz/golden-wok-restaurant-latham,http://s3-media1.ak.yelpcdn.com/bphoto/JJikdTNjkbAIu2PzTAQiLQ/ms.jpg,Latham,NY,42.7517735,-73.766428,0
wwZDX8upwIFwDDlxhGbqiw,Cafe O Roaster & Bakery,University of Waterloo,yes,Delis,American,no,3,4.5,University of Waterloo,http://www.yelp.ca/biz/cafe-o-roaster-and-bakery-kitchener,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Kitchener,ON,43.463926,-80.4653642,1
wWzpYafJKy_FZ9gr5cG8Vw,Fu Garden Restaurant,Rice University,no,Restaurant,Chinese,no,10,2.5,West University,http://www.yelp.com/biz/fu-garden-restaurant-houston,http://s3-media2.ak.yelpcdn.com/bphoto/G1ZUctIbghRna3j1wCFnAw/ms.jpg,Houston,TX,29.7148095,-95.4183711,1
WXajgebU9cnxHFFmIiZvew,Appethai,University of Washington,no,Restaurant,Thai,no,25,3.5,University District,http://www.yelp.com/biz/appethai-seattle,http://s3-media3.ak.yelpcdn.com/bphoto/bXosRa-fYvnOx6aP1Jxk8g/ms.jpg,Seattle,WA,47.6589741,-122.3131056,1
wxavkmm_Pyy3MmYp7ILlMw,Shawarma King,University of Washington,yes,Restaurant,Mediterranean,no,83,4,University District,http://www.yelp.com/biz/shawarma-king-seattle-2,http://s3-media1.ak.yelpcdn.com/bphoto/EWondVyloluoQZs3nJvfqg/ms.jpg,Seattle,WA,47.6651324,-122.3130726,1
wxckIcRTURJPiHHAFrHg5w,Cinco De Mayo,University of North Carolina - Chapel Hill,yes,Restaurant,Mexican,no,35,4,University of North Carolina - Chapel Hill,http://www.yelp.com/biz/cinco-de-mayo-chapel-hill,http://s3-media3.ak.yelpcdn.com/bphoto/-NKNn55aSsGtve_6zqCsRA/ms.jpg,Chapel Hill,NC,35.9298806,-79.0336856,1
WXKx2I2SEzBpeUGtDMCS8A,La Cascada Taqueria,University of California at Berkeley,yes,Restaurant,Mexican,no,101,3,Downtown Berkeley,http://www.yelp.com/biz/la-cascada-taqueria-berkeley,http://s3-media3.ak.yelpcdn.com/bphoto/-Nwor_L01Lsm6Mcf36-QCA/ms.jpg,Berkeley,CA,37.8705337,-122.2663047,0
wXNHLkDkh0HKGJeYVnpafQ,Angelo's Pizzeria,Carnegie Mellon University,yes,Restaurant,Italian,no,10,4,Bloomfield,http://www.yelp.com/biz/angelos-pizzeria-pittsburgh,http://s3-media2.ak.yelpcdn.com/bphoto/HwizP9hLnNGeXcByrApuUg/ms.jpg,Pittsburgh,PA,40.4609115,-79.9478826,1
