business_id,name,schools,open,category,subcategory,is_vegetarian,review_count,stars,neighborhoods,url,photo_url,city,state,latitude,longitude
AB7l1ZcDsrEKjlO68oaqKQ,El Pollo Loco,University of California - Los Angeles,yes,Diners,Mexican,no,17,3,Westwood,http://www.yelp.com/biz/el-pollo-loco-los-angeles-11,http://s3-media4.ak.yelpcdn.com/bphoto/hbh8RuF1w3Uqh8xiyA-LBQ/ms.jpg,Los Angeles,CA,34.0605694,-118.4469746
AcC7eIobWe-nS9SKJKxQgA,Tutor Hall Cafe,University of Southern California,yes,Delis,American,no,8,3,South Los Angeles,http://www.yelp.com/biz/tutor-hall-cafe-los-angeles,http://s3-media1.ak.yelpcdn.com/bphoto/amYnxtD9AOCPxBldGBIpZA/ms.jpg,Los Angeles,CA,34.020059,-118.289932
aFbK2N4jB72avKpooMpSOw,Michelle's Yogurt & Sweets,University of California at Berkeley,yes,Patisserie,Dessert,no,69,3.5,Telegraph Ave,http://www.yelp.com/biz/michelles-yogurt-and-sweets-berkeley,http://s3-media3.ak.yelpcdn.com/bphoto/plGaEYBQqK6LygCi9ZfHAA/ms.jpg,Berkeley,CA,37.867587,-122.2596317
AfJCoI9vYrj1lnhlNhZdfw,Viet Nam Village Restaurant,University of California at Berkeley,yes,Restaurant,Vietnamese,no,92,3.5,Telegraph Ave,http://www.yelp.com/biz/viet-nam-village-restaurant-berkeley,http://s3-media1.ak.yelpcdn.com/bphoto/u3KBJd7u2SakpdknaFr1lQ/ms.jpg,Berkeley,CA,37.8680531,-122.2580151
agDRuVpPlBQtQ8FXavUShA,Micro Yali's,University of California at Berkeley,yes,Cafes,Beverages,no,7,2.5,UC Campus Area,http://www.yelp.com/biz/micro-yalis-berkeley,http://s3-media1.ak.yelpcdn.com/bphoto/0JigHxByXRs4orChYkfSbw/ms.jpg,Berkeley,CA,37.87160129,-122.2618032
aGTG19iMtdFoeGTGXkjFLQ,Starbucks,University of California - San Diego,yes,Cafes,Beverages,no,38,3.5,NO VALUE,http://www.yelp.com/biz/starbucks-la-jolla-7,http://s3-media1.ak.yelpcdn.com/bphoto/4pFPd8ia-WDStAd3KUb1-A/ms.jpg,La Jolla,CA,32.8732257,-117.2176194
AH-W7jbpW6gb95oNq1kbbA,El Rey Tacos,University of Southern California,yes,Restaurant,Mexican,no,10,3,South Los Angeles,http://www.yelp.com/biz/el-rey-tacos-los-angeles,http://s3-media2.ak.yelpcdn.com/bphoto/8hm8uEIhH6jlYm8KOuZHKg/ms.jpg,Los Angeles,CA,34.0107263,-118.3000154
aioRZrKcrInXSuKgr0RhjA,Tengu,University of California - Los Angeles,no,Restaurant,AsianFusion,no,123,3.5,Westwood,http://www.yelp.com/biz/tengu-los-angeles,http://s3-media1.ak.yelpcdn.com/bphoto/k3r_kVvNncqid7XMVaXWJA/ms.jpg,Los Angeles,CA,34.0602882,-118.442664
ajzCNUASrrXr4YRNqNEf3g,Come On In Cafe,University of California - San Diego,no,Diners,American,no,5,3.5,NO VALUE,http://www.yelp.com/biz/come-on-in-cafe-la-jolla-2,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,La Jolla,CA,32.8782333,-117.2229161
Alm1NXgFwT2gJ88RpBXW1w,Roadside Grill,University of California - Los Angeles,yes,Diners,American,no,3,3,Westwood,http://www.yelp.com/biz/roadside-grill-los-angeles,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Los Angeles,CA,34.073886,-118.438468
AraWw6qnkCBeoJMRD9ml5A,Veracruz Restaurant,University of Southern California,yes,Restaurant,Mexican,no,2,3,South Los Angeles,http://www.yelp.com/biz/veracruz-restaurant-los-angeles,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Los Angeles,CA,34.0345857,-118.2835501
asydRiVEAsv5u2X8BUG1kw,Joan & Sisters Restaurant,University of Southern California,yes,Restaurant,Latin American,no,9,3,University of Southern California,http://www.yelp.com/biz/joan-and-sisters-restaurant-los-angeles,http://s3-media2.ak.yelpcdn.com/bphoto/ijw2tq3rdWAe0pA1MJCFEg/ms.jpg,Los Angeles,CA,34.0206997,-118.3090301
B__5VkrJRzh99A8vccGNeQ,Kebab Master,University of Southern California,yes,Fast Food,Afghan,no,11,3.5,South Los Angeles,http://www.yelp.com/biz/kebab-master-los-angeles,http://s3-media3.ak.yelpcdn.com/bphoto/YgX6qb6ycILzfdPa5S4COw/ms.jpg,Los Angeles,CA,34.0248982,-118.2838585
B-1s2TsTpjI-hZDtX0CVnw,Frutti Yogurt,University of California - San Diego,no,Patisserie,Dessert,no,47,3.5,NO VALUE,http://www.yelp.com/biz/frutti-yogurt-la-jolla,http://s3-media2.ak.yelpcdn.com/bphoto/Jbnfz3WKnEdvmrJd-ReL9g/ms.jpg,La Jolla,CA,32.870027,-117.233116
b5_lEM30vD0RLXB1pHI3fg,Croutons Restaurant,University of California - San Diego,yes,Delis,American,no,44,3.5,NO VALUE,http://www.yelp.com/biz/croutons-restaurant-la-jolla-2,http://s3-media1.ak.yelpcdn.com/bphoto/2cZG71oQMtHLIVdfoHUQbA/ms.jpg,La Jolla,CA,32.882038,-117.219787
B6FD5WsMfbpMNbh6ez_7sQ,EVK Dining Hall @ USC,University of Southern California,yes,Restaurant,American,no,22,3,South Los Angeles,http://www.yelp.com/biz/evk-dining-hall-usc-los-angeles,http://s3-media3.ak.yelpcdn.com/bphoto/_bklfx1F1gnm7QPPaB-MdQ/ms.jpg,Los Angeles,CA,34.023641,-118.295918
b7LU1zhcJQBW3EianAIW7g,Subway,University of California - Los Angeles,yes,Fast Food,American,no,6,3,Westwood,http://www.yelp.com/biz/subway-los-angeles-145,http://s3-media1.ak.yelpcdn.com/bphoto/ACY4GyMptCamqP4ljKjBJA/ms.jpg,Los Angeles,CA,34.06819581,-118.4420927
B9GksX3lfiBwUAzXCzmOvQ,Polar Monkey,University of California - Los Angeles,yes,Patisserie,Dessert,no,12,2.5,Westwood,http://www.yelp.com/biz/polar-monkey-los-angeles,http://s3-media2.ak.yelpcdn.com/bphoto/Gtq2Axi0Erw-oud-ouwQZw/ms.jpg,Los Angeles,CA,34.0636569,-118.4457947
B9kN780xFlQqnbsPZmH-PQ,Onkei Ramen,University of California - Los Angeles,yes,Restaurant,Japanese,no,25,2.5,Westwood,http://www.yelp.com/biz/onkei-ramen-los-angeles,http://s3-media4.ak.yelpcdn.com/bphoto/77USily4KiZPyhvyB9MM_Q/ms.jpg,Los Angeles,CA,34.0624937,-118.4466502
baeBGUjh035MU3UkHvp8Vg,Cafe Japengo,University of California - San Diego,yes,Restaurant,AsianFusion,no,282,3.5,University City,http://www.yelp.com/biz/cafe-japengo-san-diego,http://s3-media3.ak.yelpcdn.com/bphoto/C71f-LgZuNirkP3glGzOYw/ms.jpg,San Diego,CA,32.8701269,-117.225396
bapPeqVRsAD08drpFpqpNg,Scripps Memorial Hospital Cafeteria,University of California - San Diego,yes,Delis,American,no,2,3,NO VALUE,http://www.yelp.com/biz/scripps-memorial-hospital-cafeteria-la-jolla,http://s3-media1.ak.yelpcdn.com/bphoto/p5BrjXUrtSpBWel4iU2LlQ/ms.jpg,La Jolla,CA,32.885157,-117.22509
bccVcVv80u3Rqf3CiPM22A,Noah's Bagels,University of California at Berkeley,yes,Restaurant,American,no,91,2,Telegraph Ave,http://www.yelp.com/biz/noahs-bagels-berkeley-3,http://s3-media3.ak.yelpcdn.com/bphoto/N19aZQsB1GWYRJt_YIfBag/ms.jpg,Berkeley,CA,37.867937,-122.2591744
bELqNoqvhAcrOyL-i-iwpA,California Pizza Kitchen,University of California - Los Angeles,yes,Restaurant,Pizza,no,91,3,Westwood,http://www.yelp.com/biz/california-pizza-kitchen-westwood,http://s3-media4.ak.yelpcdn.com/bphoto/tUTFNWWkvxVOx0GFaDezDA/ms.jpg,Westwood,CA,34.062139,-118.447196
bG9ClLF1FYFuSqC1xvdQRg,Espresso Roma Cafe,University of California - Los Angeles,yes,Cafes,Beverages,no,18,3,Westwood,http://www.yelp.com/biz/espresso-roma-cafe-los-angeles,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Los Angeles,CA,34.0735964,-118.4436186
BJKIoQa5N2T_oDlLVf467Q,Jasmine Thai,University of California at Berkeley,yes,Restaurant,Thai,no,52,3,UC Campus Area,http://www.yelp.com/biz/jasmine-thai-berkeley,http://s3-media2.ak.yelpcdn.com/bphoto/ZwTUUb-6jkuzMDBBsUV6Eg/ms.jpg,Berkeley,CA,37.8759615,-122.2602981
BKI9lC-Mn2W7TtjEInsaLA,Santorini Island Grill,University of California - San Diego,yes,Restaurant,Mediterranean,no,66,3.5,NO VALUE,http://www.yelp.com/biz/santorini-island-grill-la-jolla,http://s3-media3.ak.yelpcdn.com/bphoto/v3yUGFTybT7izBIoaT0DyQ/ms.jpg,La Jolla,CA,32.87988958,-117.236032
BKlN_RDN6vzQQ_bg4n4R6Q,L&L Hawaiian Barbecue,University of California - San Diego,yes,Fast Food,Hawaiian,no,85,2.5,NO VALUE,http://www.yelp.com/biz/l-and-l-hawaiian-barbecue-la-jolla,http://s3-media1.ak.yelpcdn.com/bphoto/pyumssgU9ZAR-Ju5n6l7Jg/ms.jpg,La Jolla,CA,32.8732257,-117.2176194
BLZ5kHDNVf8nnIRaiSJ3Xg,Northern Lights Cafe,University of California - Los Angeles,yes,Diners,Pizza,no,20,2.5,Westwood,http://www.yelp.com/biz/northern-lights-cafe-los-angeles,http://s3-media1.ak.yelpcdn.com/bphoto/kEzl67NJIsat4V4PcMLh7w/ms.jpg,Los Angeles,CA,34.0747261,-118.4425319
BOCJ5g4q1RhP8wikwwr3Ow,Cafe Durant,University of California at Berkeley,yes,Breakfast,Mexican,no,233,3.5,Telegraph Ave,http://www.yelp.com/biz/cafe-durant-berkeley,http://s3-media1.ak.yelpcdn.com/bphoto/ngW3u47q-rmJacKI0g196g/ms.jpg,Berkeley,CA,37.8680114,-122.2583343
BS6hEbAg7y4ELeWFFgCBPQ,Lemonade,University of Southern California,yes,Restaurant,American,no,56,3.5,South Los Angeles,http://www.yelp.com/biz/lemonade-los-angeles-5,http://s3-media3.ak.yelpcdn.com/bphoto/Gre4NnL8OUVpfdnyNvgR7A/ms.jpg,Los Angeles,CA,34.020119,-118.285568
BtniFEJwwX0J87xL4X97SQ,Tully's Coffee,University of California at Berkeley,yes,Cafes,Beverages,no,14,2,UC Campus Area,http://www.yelp.com/biz/tullys-coffee-berkeley-2,http://s3-media3.ak.yelpcdn.com/bphoto/bLRPSEuZsBeDjuHjsBB-oQ/ms.jpg,Berkeley,CA,37.8692468,-122.2586381
BTV-0e5NwlevivEX3ONUyA,Subway,University of Southern California,yes,Fast Food,American,no,14,3.5,South Los Angeles,http://www.yelp.com/biz/subway-los-angeles-68,http://s3-media3.ak.yelpcdn.com/bphoto/rgsVJYRyqM1pqK2pvMFs2w/ms.jpg,Los Angeles,CA,34.02606,-118.2773528
bv9yZMZTLfPe8zIG_sSjIA,Popeye's Chicken & Biscuits,University of Southern California,yes,Fast Food,Southern,no,20,2.5,South Los Angeles,http://www.yelp.com/biz/popeyes-chicken-and-biscuits-los-angeles-7,http://s3-media4.ak.yelpcdn.com/bphoto/-xi9hkBbXZX22HlToV9swg/ms.jpg,Los Angeles,CA,34.0282356,-118.2757258
Bxq8tBNvbejCwn3SCokx9g,Rigo's Taco,University of Southern California,yes,Restaurant,Mexican,no,8,3.5,South Los Angeles,http://www.yelp.com/biz/rigos-taco-los-angeles-2,http://s3-media4.ak.yelpcdn.com/bphoto/owvhhdPDUofFRKzGveEPDA/ms.jpg,Los Angeles,CA,34.035231,-118.282979
c8Fu2uP7pg4GcqjlSlu4tA,The Backyard,University of California - Los Angeles,yes,Restaurant,Mediterranean,no,45,3.5,Westwood,http://www.yelp.com/biz/the-backyard-westwood,http://s3-media2.ak.yelpcdn.com/bphoto/cub7d8vjfWww2g0hs7PKLg/ms.jpg,Westwood,CA,34.0632607,-118.4411035
c8YVk4S6lqUf6rnpHaKouA,Fatburger,University of Southern California,yes,Fast Food,American,no,41,3.5,South Los Angeles,http://www.yelp.com/biz/fatburger-los-angeles-9,http://s3-media4.ak.yelpcdn.com/bphoto/pNjKG8TBM97ePoJ4E-OJzw/ms.jpg,Los Angeles,CA,34.024876,-118.278283
cbMKC6U_haCBhtoj_EFhmQ,Mag's Cafe,University of California - Los Angeles,yes,Restaurant,American,no,2,3,Westwood,http://www.yelp.com/biz/mags-cafe-los-angeles,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Los Angeles,CA,34.069516,-118.4449004
cHmpte_ZVNuw8pPQkxUIVg,Trojan Grounds,University of Southern California,yes,Cafes,Beverages,no,16,3,South Los Angeles,http://www.yelp.com/biz/trojan-grounds-los-angeles,http://s3-media4.ak.yelpcdn.com/bphoto/ModKbnaiTB5etLAmXarLlA/ms.jpg,Los Angeles,CA,34.021446,-118.282416
chV9_4XQ_wLuL3vOOZqA2A,Cafe Zeb,University of California at Berkeley,yes,Restaurant,Breakfast,no,20,3.5,UC Campus Area,http://www.yelp.com/biz/cafe-zeb-berkeley,http://s3-media1.ak.yelpcdn.com/bphoto/SKF40pF2tX5-nl9cC32L7A/ms.jpg,Berkeley,CA,37.8694291,-122.2535688
Ci-Lqfacr2OHg6OwHEloSg,Cafe Ventanas,University of California - San Diego,yes,Restaurant,American,no,17,3,NO VALUE,http://www.yelp.com/biz/cafe-ventanas-la-jolla,http://s3-media1.ak.yelpcdn.com/bphoto/esTA9n7DfpjzcFeXglTABg/ms.jpg,La Jolla,CA,32.877083,-117.234036
CkZ4EyE9bpS1Wl9zejMHfQ,Yali's Stanley Hall Cafe,University of California at Berkeley,yes,Cafes,Beverages,no,69,3,UC Campus Area,http://www.yelp.com/biz/yalis-stanley-hall-cafe-berkeley,http://s3-media4.ak.yelpcdn.com/bphoto/dXHLYCHvqcrdw_dXplDAqg/ms.jpg,Berkeley,CA,37.87380325,-122.2565997
Cq0RSod_3ADfYMSY8QelGw,Dollar Curry House,University of California at Berkeley,no,Restaurant,Indian,no,33,3.5,Downtown Berkeley,http://www.yelp.com/biz/dollar-curry-house-berkeley,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Berkeley,CA,37.8701853,-122.2658691
crqWT6VmTS-WIq53qMKqOw,Milanese Caffe,University of California at Berkeley,no,Restaurant,Breakfast,no,106,3.5,Telegraph Ave,http://www.yelp.com/biz/milanese-caffe-berkeley,http://s3-media2.ak.yelpcdn.com/bphoto/l9vQA-p8Z-NxusyfdxCz5Q/ms.jpg,Berkeley,CA,37.8650346,-122.2588652
cRXQBgMaOvVennr6QkILhQ,Fonzie's Peruvian Chicken,University of California at Berkeley,no,Restaurant,Latin American,no,30,3.5,Telegraph Ave,http://www.yelp.com/biz/fonzies-peruvian-chicken-berkeley,http://s3-media4.ak.yelpcdn.com/bphoto/6a0POmw1-2OVpgXbSUgJmA/ms.jpg,Berkeley,CA,37.86834903,-122.2591209
CUgWVhCyIVeuoP31RdaVFw,Pastagina,University of California - Los Angeles,no,Fast Food,Italian,no,22,2.5,Westwood,http://www.yelp.com/biz/pastagina-los-angeles-5,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Los Angeles,CA,34.0619598,-118.4441509
cWC1aSv6ql0nBzHX_0a6MQ,UCLA Medical Center Cafeteria,University of California - Los Angeles,yes,Delis,American,no,12,3.5,Westwood,http://www.yelp.com/biz/ucla-medical-center-cafeteria-los-angeles,http://s3-media2.ak.yelpcdn.com/bphoto/1Dw87PObPCZ_KyHZ2o_qog/ms.jpg,Los Angeles,CA,34.0660655,-118.4419674
cwDLOu2G8ElhbCrVlOhu9A,Papa John's Pizza,University of Southern California,yes,Restaurant,Pizza,no,8,2.5,South Los Angeles,http://www.yelp.com/biz/papa-johns-pizza-los-angeles-6,http://s3-media2.ak.yelpcdn.com/bphoto/fQreRR3JMvlTnw5703zQ-g/ms.jpg,Los Angeles,CA,34.0354073,-118.2839953
d09ros9QhLRs9EgWbkkvvg,Caveman Kitchen,University of Southern California,yes,Diners,Latin American,no,42,3.5,South Los Angeles,http://www.yelp.com/biz/caveman-kitchen-los-angeles-2,http://s3-media1.ak.yelpcdn.com/bphoto/Fs0wBPJeZFW9PmsaegyDbg/ms.jpg,Los Angeles,CA,34.035758,-118.291843
D0bltNaJ-Ak6ejkUUpWDEw,Thai Noodle II,University of California at Berkeley,yes,Restaurant,Thai,no,2,3.5,Telegraph Ave,http://www.yelp.com/biz/thai-noodle-ii-berkeley-2,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Berkeley,CA,37.8664181,-122.2588162
d5HHuA5yDiwOzT9D3Ar7bA,Gus Jr,University of Southern California,yes,Restaurant,American,no,3,2,South East LA,http://www.yelp.com/biz/gus-jr-los-angeles,http://s3-media2.ak.yelpcdn.com/bphoto/mpEHv372bECaC74Vx247Bw/ms.jpg,Los Angeles,CA,34.0109389,-118.2683054
dIbyqYAdDJKQO9eO9LO1gw,Spudnick's,University of California - Los Angeles,no,Delis,American,no,20,3,Westwood,http://www.yelp.com/biz/spudnicks-los-angeles,http://s3-media4.ak.yelpcdn.com/bphoto/XHcpGtgU__eEuhBWjFkajQ/ms.jpg,Los Angeles,CA,34.0601445,-118.4450382
dj04gZjAPRChPfVvgmDwGQ,Eat A Pita,University of California at Berkeley,no,Restaurant,Mediterranean,no,21,2.5,Telegraph Ave,http://www.yelp.com/biz/eat-a-pita-berkeley,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Berkeley,CA,37.8680122,-122.2585679
djN01IuwCJnVTqA166qecA,Vieta Coffee,University of Southern California,no,Cafes,Beverages,no,14,3.5,South Los Angeles,http://www.yelp.com/biz/vieta-coffee-los-angeles-2,http://s3-media4.ak.yelpcdn.com/bphoto/3uirHRimoCOqxjdIwR81dA/ms.jpg,Los Angeles,CA,34.0245121,-118.278315
DNlbs6gLT64kxEEXG_rVYg,Taco Bell,University of Southern California,yes,Diners,Mexican,no,9,2.5,South Los Angeles,http://www.yelp.com/biz/taco-bell-los-angeles-13,http://s3-media3.ak.yelpcdn.com/bphoto/w5eivxR4ZzZKLHwRVBohVQ/ms.jpg,Los Angeles,CA,34.0268086,-118.2767033
DO1Ukiuia9hs33VTnTY_Jg,Free Speech Movement Cafe,University of California at Berkeley,yes,Cafes,Beverages,no,143,3.5,UC Campus Area,http://www.yelp.com/biz/free-speech-movement-cafe-berkeley,http://s3-media3.ak.yelpcdn.com/bphoto/lzCPDwTtxB92hVnSjBbr9Q/ms.jpg,Berkeley,CA,37.87240797,-122.26069
DRzEel75V27XwwdoMYzviA,Burger King,University of Southern California,yes,Fast Food,American,no,2,2.5,South Los Angeles,http://www.yelp.com/biz/burger-king-los-angeles-34,http://s3-media2.ak.yelpcdn.com/bphoto/2pH7GCHCwh57Wjmj5SYZvg/ms.jpg,Los Angeles,CA,34.0241818,-118.2847809
DTCjTHOKLWG1laMx5T3KhA,Caffe Mediterraneum,University of California at Berkeley,yes,Cafes,Beverages,no,134,3.5,Telegraph Ave,http://www.yelp.com/biz/caffe-mediterraneum-berkeley,http://s3-media2.ak.yelpcdn.com/bphoto/Uhd3DMeJH3Ls9onI6wGNEA/ms.jpg,Berkeley,CA,37.8655821,-122.2584692
dYCZYVgTg6FqWnblFi0nYA,El Pollo Loco,University of Southern California,yes,Fast Food,Mexican,no,9,2,South Los Angeles,http://www.yelp.com/biz/el-pollo-loco-los-angeles-16,http://s3-media4.ak.yelpcdn.com/bphoto/g4YmqVfwjdob4bjIy2KAbQ/ms.jpg,Los Angeles,CA,34.0256469,-118.2776104
e_8TvfKT6QT81snfrqYYTw,C U Sushi,University of California at Berkeley,yes,Restaurant,Japanese,no,347,3.5,Downtown Berkeley,http://www.yelp.com/biz/c-u-sushi-berkeley,http://s3-media2.ak.yelpcdn.com/bphoto/T5aLaIY5gzbs4rVJ7aDK9g/ms.jpg,Berkeley,CA,37.8705095,-122.2664781
e-bPVR-d4eygTu5XOodU4w,Hamburger Dan's 4,University of Southern California,yes,Diners,American,no,5,3.5,South Los Angeles,http://www.yelp.com/biz/hamburger-dans-4-los-angeles,http://s3-media3.ak.yelpcdn.com/bphoto/gmeAuvgvEk0UDGyedvpcZw/ms.jpg,Los Angeles,CA,34.0184296,-118.3000302
E400K9Av32vfHp580rY1pg,Taco Bell,University of Southern California,yes,Diners,Mexican,no,2,2,South Los Angeles,http://www.yelp.com/biz/taco-bell-los-angeles-10,http://s3-media3.ak.yelpcdn.com/bphoto/dFL7r0b78QDjQ5M_vUPZmw/ms.jpg,Los Angeles,CA,34.011235,-118.30051
e9CQC0ILYwpmdFqhD6XfhA,Jersey Mike's Subs,University of California - Los Angeles,yes,Delis,American,no,75,3,Westwood,http://www.yelp.com/biz/jersey-mikes-subs-los-angeles-2,http://s3-media4.ak.yelpcdn.com/bphoto/bhu60ToKtAfY9NAx7Gi0Jg/ms.jpg,Los Angeles,CA,34.0620135,-118.44413
e9iDzpjO_yJ7zn3l7ION6g,Jamba Juice,University of California - San Diego,yes,Patisserie,Dessert,no,39,3.5,La Jolla,http://www.yelp.com/biz/jamba-juice-la-jolla,http://s3-media3.ak.yelpcdn.com/bphoto/ZCmKA2_QIMC2Fv76aQs6hg/ms.jpg,La Jolla,CA,32.8646622,-117.2317657
ea769Nc6dltC9QYTJXIzuw,Celia's,University of California at Berkeley,yes,Restaurant,Mexican,no,110,3.5,UC Campus Area,http://www.yelp.com/biz/celias-berkeley,http://s3-media4.ak.yelpcdn.com/bphoto/ZdHUTChVX6bsilWdVpBHCA/ms.jpg,Berkeley,CA,37.8755809,-122.259984
EAafCOFtOjTDq7WNwHFn7A,The Little Dipper Chocolate Company,University of California at Berkeley,yes,Food Stand,Dessert,no,3,3.5,Telegraph Ave,http://www.yelp.com/biz/the-little-dipper-chocolate-company-berkeley,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Berkeley,CA,37.868725,-122.2591719
Ee7h-Pp4jhAEQVK7ay2AtQ,Bombay Bite,University of California - Los Angeles,yes,Restaurant,Indian,no,84,3,Westwood,http://www.yelp.com/biz/bombay-bite-westwood,http://s3-media2.ak.yelpcdn.com/bphoto/oimJvOlBJcafw8KN426nvw/ms.jpg,Westwood,CA,34.0610559,-118.4472248
EFWtz7tkjqBebrX7YUly_Q,Noodle World,University of California - Los Angeles,yes,Restaurant,Japanese,no,60,3,Westwood,http://www.yelp.com/biz/noodle-world-westwood-village,http://s3-media4.ak.yelpcdn.com/bphoto/iWJzsCfixvl99klBlHo8Sw/ms.jpg,Westwood Village,CA,34.06005482,-118.4412003
eHYsB4AfvNtf_8Ps-SZxlA,Daphne's Greek Cafe,University of California - San Diego,yes,Restaurant,Mediterranean,no,5,3,La Jolla,http://www.yelp.com/biz/daphnes-greek-cafe-san-diego-15,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,32.8665329,-117.231649
EkG5CXl366qLwZlTJbCuuQ,Casa Azul Cantina,University of California - Los Angeles,yes,Restaurant,Mexican,no,67,3.5,Westwood,http://www.yelp.com/biz/casa-azul-cantina-los-angeles,http://s3-media1.ak.yelpcdn.com/bphoto/rAUQk7hgTWwl4McbQEiSeg/ms.jpg,Los Angeles,CA,34.0602882,-118.442664
elt6nbq4fRcCn7Enk6e7Tw,San Francisco Soup Company,University of California at Berkeley,yes,Delis,American,no,112,3.5,Telegraph Ave,http://www.yelp.com/biz/san-francisco-soup-company-berkeley-2,http://s3-media1.ak.yelpcdn.com/bphoto/qkP5RnByL9QmZALCamesDA/ms.jpg,Berkeley,CA,37.868755,-122.258869
eNnZmwOuY-6MXxYQ_wRXXw,The Coffee Bean and Tea Leaf,University of California - San Diego,yes,Cafes,Beverages,no,7,3.5,La Jolla,http://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-la-jolla,http://s3-media3.ak.yelpcdn.com/bphoto/6-GoxRGA1Xf18r5WW8YzHg/ms.jpg,La Jolla,CA,32.865068,-117.232112
eotbWLCgZJ0Z5wKhSFiOww,Tacos El Unico,University of Southern California,yes,Restaurant,Mexican,no,23,3,South Los Angeles,http://www.yelp.com/biz/tacos-el-unico-los-angeles-3,http://s3-media1.ak.yelpcdn.com/bphoto/gAJwZrTFzLb97rIMWTeaAg/ms.jpg,Los Angeles,CA,34.032949,-118.2914104
epCMMxU8H2sx2r-q8oiFDQ,Kamal Palace Indian Cuisine,University of California at Berkeley,no,Restaurant,Indian,no,2,3.5,Downtown Berkeley,http://www.yelp.com/biz/kamal-palace-indian-cuisine-berkeley,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Berkeley,CA,37.8697267,-122.2660897
epTndncA37O9e28RshIU4A,Canyon Vista,University of California - San Diego,yes,Restaurant,American,no,8,2,NO VALUE,http://www.yelp.com/biz/canyon-vista-la-jolla,http://s3-media1.ak.yelpcdn.com/bphoto/kGIzBeTXNkzRUxqPWt6gHQ/ms.jpg,La Jolla,CA,32.8771375,-117.2347068
eqFRLwj2_0v_1y2y8Ur3cg,Yamato Restaurant,University of California - Los Angeles,yes,Restaurant,Japanese,no,599,3.5,Westwood,http://www.yelp.com/biz/yamato-restaurant-los-angeles,http://s3-media2.ak.yelpcdn.com/bphoto/l-eU5_ke4sQBhsidxqfVZA/ms.jpg,Los Angeles,CA,34.0608049,-118.4455674
ERtlxk4e4xre2S6i-MamOg,Shogun Fusion Noodle Cafe,University of California - San Diego,yes,Diners,AsianFusion,no,4,2,NO VALUE,http://www.yelp.com/biz/shogun-fusion-noodle-cafe-la-jolla,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,La Jolla,CA,32.877353,-117.229749
EuvQIymdxIcHv_fS80rVbg,Pasta-In-A-Box,University of California at Berkeley,yes,Delis,Italian,no,13,3.5,Telegraph Ave,http://www.yelp.com/biz/pasta-in-a-box-berkeley,http://s3-media4.ak.yelpcdn.com/bphoto/9PaWvyzd9PeTlBn-n9--pA/ms.jpg,Berkeley,CA,37.8672496,-122.2588542
EylmyX5rhmz8zWdrsrNyZg,Thai House,University of California - Los Angeles,yes,Restaurant,Thai,no,70,3,Westwood,http://www.yelp.com/biz/thai-house-los-angeles,http://s3-media4.ak.yelpcdn.com/bphoto/GZtwkQE49EpQKvWg3gMhFg/ms.jpg,Los Angeles,CA,34.06093,-118.447494
ezIfIJFtkvEHxP7BEUT8bA,Del Taco,University of Southern California,yes,Fast Food,Tex-Mex,no,23,3.5,South Los Angeles,http://www.yelp.com/biz/del-taco-los-angeles-5,http://s3-media4.ak.yelpcdn.com/bphoto/dMKchKMI3Gm6FpnOuJ9vZg/ms.jpg,Los Angeles,CA,34.0263986,-118.2774263
f5VKr38kHZnUfedd2UYEXg,Mio Babbo's,University of California - Los Angeles,yes,Restaurant,Italian,no,48,3.5,Westwood,http://www.yelp.com/biz/mio-babbos-westwood-village,http://s3-media2.ak.yelpcdn.com/bphoto/KdoJDugS5BTFlor8oWcpNA/ms.jpg,Westwood Village,CA,34.061104,-118.446869
